country,league,season,date,time,home_team,away_team,home_goals,away_goals,result,status,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,league_code,league_name_pl,result_1x2,is_played,is_future,source_file
,P1,,2023-12-30,18:00,Casa Pia,Sp Braga,1.0,3.0,A,,6.32,4.55,1.53,6.5,4.55,1.59,5.82,4.3,1.54,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2023-12-30,15:30,Estoril,Farense,4.0,0.0,H,,1.91,3.84,4.07,1.92,4.11,4.15,1.87,3.82,3.86,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2023-12-30,15:30,Gil Vicente,Boavista,1.0,0.0,H,,2.41,3.32,3.21,2.41,3.53,3.53,2.23,3.4,3.22,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-05,20:45,Boavista,Porto,1.0,1.0,D,,7.68,4.77,1.44,8.1,5.0,1.5,7.27,4.65,1.43,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-05,18:45,Sp Lisbon,Estoril,5.0,1.0,H,,1.22,6.91,13.22,1.26,6.97,13.44,1.24,6.28,11.06,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-06,20:30,Sp Braga,Guimaraes,1.0,1.0,D,,1.63,4.29,5.48,1.64,4.5,5.7,1.6,4.18,5.27,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-06,18:00,Arouca,Benfica,0.0,3.0,A,,7.24,4.66,1.47,7.7,5.0,1.5,6.79,4.64,1.45,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-06,15:30,Estrela,Vizela,1.0,1.0,D,,2.93,3.3,2.61,2.97,3.37,2.75,2.81,3.26,2.56,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-06,15:30,Farense,Gil Vicente,1.0,0.0,H,,2.3,3.34,3.41,2.3,3.5,3.41,2.23,3.37,3.24,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-07,18:00,Rio Ave,Portimonense,2.0,0.0,H,,1.69,3.9,5.51,1.82,3.92,5.51,1.7,3.77,4.99,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-07,20:30,Famalicao,Chaves,2.0,2.0,D,,1.68,3.78,5.92,1.74,3.81,6.21,1.65,3.68,5.48,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-08,20:15,Moreirense,Casa Pia,1.0,4.0,A,,1.86,3.32,5.2,1.89,3.57,5.7,1.78,3.39,5.04,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-12,20:15,Portimonense,Farense,1.0,0.0,H,,2.68,3.42,2.76,2.69,3.45,2.79,2.58,3.34,2.72,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-13,18:00,Chaves,Sp Lisbon,0.0,3.0,A,,11.08,6.37,1.26,12.0,6.65,1.28,10.94,6.06,1.25,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-13,20:30,Estoril,Moreirense,1.0,3.0,A,,2.29,3.45,3.32,2.36,3.48,3.52,2.28,3.35,3.15,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-13,15:30,Casa Pia,Famalicao,0.0,2.0,A,,2.81,3.12,2.85,2.92,3.14,2.96,2.73,3.04,2.78,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-14,20:30,Porto,Sp Braga,2.0,0.0,H,,1.81,4.0,4.55,1.83,4.0,4.76,1.79,3.9,4.2,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-14,18:00,Benfica,Rio Ave,4.0,1.0,H,,1.18,8.16,15.48,1.22,8.52,17.0,1.19,7.3,13.33,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-14,18:00,Vizela,Boavista,1.0,4.0,A,,2.04,3.37,4.13,2.11,3.37,4.2,2.03,3.27,3.9,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-14,15:30,Gil Vicente,Estrela,1.0,1.0,D,,2.1,3.42,3.86,2.14,3.51,3.9,2.07,3.41,3.61,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-15,20:15,Guimaraes,Arouca,2.0,1.0,H,,2.03,3.52,3.96,2.06,3.73,4.53,1.97,3.53,3.81,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-18,20:45,Vizela,Sp Lisbon,2.0,5.0,A,,11.01,5.65,1.31,11.01,5.9,1.32,9.99,5.51,1.3,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-18,18:45,Famalicao,Sp Braga,1.0,2.0,A,,4.07,3.65,1.96,4.34,3.8,1.97,3.91,3.65,1.91,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-19,20:15,Benfica,Boavista,2.0,0.0,H,,1.11,9.52,18.71,1.16,11.4,22.0,1.13,9.28,18.27,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-20,15:30,Estoril,Arouca,1.0,2.0,A,,2.54,3.65,2.78,2.54,3.66,2.92,2.45,3.49,2.74,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-20,18:00,Casa Pia,Farense,1.0,3.0,A,,2.29,3.29,3.48,2.32,3.31,3.53,2.22,3.22,3.39,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-20,20:30,Porto,Moreirense,5.0,0.0,H,,1.34,5.52,9.65,1.4,5.52,9.65,1.36,5.0,8.28,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-21,15:30,Portimonense,Gil Vicente,0.0,2.0,A,,2.64,3.41,2.82,2.64,3.41,3.04,2.53,3.3,2.8,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-21,18:00,Chaves,Rio Ave,0.0,0.0,D,,3.02,3.24,2.58,3.12,3.31,2.62,2.98,3.17,2.47,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-21,20:30,Guimaraes,Estrela,3.0,0.0,H,,1.62,4.03,6.1,1.63,4.1,6.49,1.6,3.94,5.75,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-28,15:30,Moreirense,Famalicao,1.0,0.0,H,,2.6,3.1,3.12,2.6,3.25,3.27,2.44,3.11,3.1,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-28,15:30,Boavista,Portimonense,1.0,4.0,A,,1.98,3.46,4.27,2.14,3.5,4.35,2.0,3.36,3.89,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-28,18:00,Farense,Porto,1.0,3.0,A,,9.69,5.34,1.35,10.0,5.6,1.38,8.78,5.1,1.35,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-28,20:30,Gil Vicente,Guimaraes,1.0,0.0,H,,3.59,3.32,2.23,3.59,3.38,2.3,3.34,3.27,2.22,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-28,20:30,Arouca,Vizela,5.0,0.0,H,,1.85,3.76,4.5,1.94,3.89,4.5,1.83,3.65,4.25,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-29,20:45,Sp Lisbon,Casa Pia,8.0,0.0,H,,1.14,8.71,22.87,1.17,9.19,22.87,1.15,7.69,17.72,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-01-29,18:45,Estrela,Benfica,1.0,4.0,A,,12.09,6.33,1.26,12.09,6.6,1.3,10.65,6.1,1.26,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-01-31,20:45,Sp Braga,Chaves,1.0,1.0,D,,1.33,5.85,9.03,1.35,6.0,10.0,1.32,5.58,8.7,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-01-31,18:45,Rio Ave,Estoril,1.0,1.0,D,,2.22,3.45,3.48,2.34,3.56,3.51,2.22,3.33,3.31,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-03,20:30,Porto,Rio Ave,0.0,0.0,D,,1.21,6.87,15.76,1.25,7.14,17.3,1.21,6.44,13.72,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-03,15:30,Portimonense,Arouca,1.0,2.0,A,,3.86,3.66,2.01,3.86,3.66,2.11,3.69,3.56,2.0,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-04,15:30,Chaves,Farense,1.0,1.0,D,,2.36,3.36,3.26,2.44,3.45,3.26,2.34,3.31,3.07,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-04,15:30,Vizela,Guimaraes,0.0,1.0,A,,4.33,3.78,1.88,4.5,3.78,1.92,4.18,3.59,1.86,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-04,18:00,Benfica,Gil Vicente,3.0,0.0,H,,1.15,9.02,18.71,1.18,9.59,19.0,1.15,8.24,16.26,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-04,18:00,Estoril,Estrela,1.0,0.0,H,,2.09,3.56,3.77,2.09,3.62,3.97,2.02,3.51,3.65,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-04,20:30,Sp Braga,Moreirense,1.0,0.0,H,,1.48,4.66,7.16,1.5,4.66,7.9,1.47,4.46,6.72,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-05,20:15,Casa Pia,Boavista,0.0,0.0,D,,2.05,3.41,4.06,2.21,3.5,4.06,2.06,3.39,3.65,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-09,20:15,Estrela,Portimonense,3.0,0.0,H,,2.07,3.46,3.89,2.07,3.56,4.02,2.0,3.43,3.81,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-10,18:00,Moreirense,Chaves,1.0,0.0,H,,1.93,3.36,4.69,1.94,3.7,4.9,1.85,3.41,4.53,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-10,15:30,Farense,Famalicao,1.0,1.0,D,,3.14,3.11,2.58,3.14,3.2,2.72,2.92,3.1,2.58,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-10,20:30,Boavista,Estoril,2.0,1.0,H,,2.6,3.45,2.84,2.69,3.61,2.84,2.54,3.39,2.74,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-11,15:30,Rio Ave,Casa Pia,1.0,0.0,H,,2.43,3.0,3.55,2.43,3.2,4.17,2.27,3.02,3.54,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-11,18:00,Sp Lisbon,Sp Braga,5.0,0.0,H,,1.48,4.86,6.7,1.51,5.0,7.0,1.46,4.68,6.38,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-11,20:30,Guimaraes,Benfica,2.0,2.0,D,,5.5,4.11,1.65,5.59,4.11,1.68,5.09,4.0,1.63,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-12,20:15,Arouca,Porto,3.0,2.0,H,,8.15,4.9,1.42,8.39,5.0,1.46,7.47,4.71,1.42,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-13,15:30,Gil Vicente,Vizela,0.0,1.0,A,,2.03,3.43,4.07,2.05,3.65,4.2,2.0,3.45,3.79,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-16,20:15,Famalicao,Rio Ave,2.0,1.0,H,,2.2,3.12,3.96,2.22,3.2,3.96,2.16,3.1,3.74,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-17,18:00,Portimonense,Guimaraes,1.0,1.0,D,,4.1,3.68,1.93,4.5,3.68,1.97,4.01,3.54,1.91,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-17,20:30,Porto,Estrela,2.0,0.0,H,,1.17,7.86,17.81,1.23,8.1,17.81,1.18,7.11,14.68,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-17,15:30,Chaves,Boavista,2.0,1.0,H,,2.84,3.16,2.79,2.94,3.29,2.91,2.74,3.11,2.73,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-18,18:00,Estoril,Gil Vicente,1.0,3.0,A,,2.29,3.4,3.36,2.29,3.54,3.61,2.19,3.39,3.31,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-18,15:30,Casa Pia,Arouca,1.0,0.0,H,,3.04,3.07,2.68,3.05,3.17,2.69,2.93,3.06,2.58,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-18,18:00,Benfica,Vizela,6.0,1.0,H,,1.15,9.27,18.47,1.18,10.9,25.0,1.14,8.33,16.98,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-18,20:30,Sp Braga,Farense,2.0,1.0,H,,1.47,5.25,6.3,1.5,5.3,6.88,1.45,4.91,6.14,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-19,20:15,Moreirense,Sp Lisbon,0.0,2.0,A,,9.88,5.29,1.35,9.88,5.3,1.39,8.66,5.09,1.35,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-23,20:15,Arouca,Famalicao,3.0,2.0,H,,2.4,3.29,3.26,2.4,3.39,3.44,2.31,3.26,3.16,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-24,18:00,Estrela,Chaves,1.0,1.0,D,,2.03,3.41,4.12,2.07,3.49,4.75,1.96,3.37,4.07,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-24,15:30,Farense,Moreirense,0.0,1.0,A,,2.8,3.18,2.82,2.87,3.3,2.82,2.71,3.13,2.74,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-24,20:30,Guimaraes,Casa Pia,0.0,2.0,A,,1.63,3.84,6.37,1.69,3.91,6.5,1.61,3.76,5.75,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-02-25,20:30,Rio Ave,Sp Lisbon,3.0,3.0,D,,15.98,6.72,1.21,15.98,6.72,1.26,13.54,6.22,1.22,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-25,18:00,Gil Vicente,Porto,1.0,1.0,D,,7.81,4.74,1.44,7.81,4.8,1.52,6.87,4.51,1.46,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-25,15:30,Vizela,Estoril,3.0,3.0,D,,2.42,3.48,3.06,2.55,3.48,3.06,2.41,3.39,2.9,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-02-25,18:00,Benfica,Portimonense,4.0,0.0,H,,1.09,12.35,27.79,1.12,13.0,29.0,1.1,10.44,22.4,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-02-26,20:15,Boavista,Sp Braga,0.0,4.0,A,,5.16,3.9,1.72,5.16,4.0,1.75,4.73,3.82,1.71,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-01,20:15,Chaves,Arouca,1.0,5.0,A,,3.47,3.43,2.23,3.5,3.58,2.25,3.31,3.38,2.18,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-02,18:00,Estoril,Guimaraes,1.0,3.0,A,,3.02,3.48,2.45,3.25,3.51,2.45,2.96,3.4,2.36,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-02,20:30,Sp Braga,Estrela,3.0,0.0,H,,1.35,5.53,8.86,1.4,5.7,9.5,1.35,5.21,8.11,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-02,15:30,Moreirense,Rio Ave,0.0,0.0,D,,2.56,2.96,3.34,2.56,3.25,3.45,2.41,3.02,3.25,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-03,15:30,Portimonense,Vizela,0.0,0.0,D,,2.62,3.31,2.91,2.62,3.32,3.06,2.53,3.23,2.86,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-03,15:30,Casa Pia,Gil Vicente,0.0,0.0,D,,2.78,2.97,3.03,2.81,3.23,3.03,2.65,3.03,2.88,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-03,20:30,Porto,Benfica,5.0,0.0,H,,2.43,3.43,3.09,2.43,3.62,3.12,2.36,3.41,2.97,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-03,18:00,Sp Lisbon,Farense,3.0,2.0,H,,1.13,10.05,21.73,1.16,10.05,22.0,1.13,8.7,18.63,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-04,20:15,Famalicao,Boavista,1.0,1.0,D,,2.19,3.2,3.86,2.23,3.4,4.0,2.14,3.18,3.67,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-08,18:45,Portimonense,Porto,0.0,3.0,A,,15.34,7.34,1.2,16.5,7.75,1.24,13.25,6.65,1.21,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-08,20:45,Estrela,Casa Pia,3.0,1.0,H,,2.53,2.97,3.38,2.53,3.03,3.44,2.43,2.97,3.27,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-09,15:30,Vizela,Farense,2.0,1.0,H,,2.22,3.45,3.47,2.33,3.45,3.6,2.22,3.32,3.32,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-09,18:00,Boavista,Moreirense,1.0,0.0,H,,3.52,3.08,2.39,3.52,3.13,2.49,3.27,3.0,2.4,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-09,18:00,Rio Ave,Sp Braga,0.0,0.0,D,,4.85,3.99,1.75,4.92,4.11,1.83,4.48,3.83,1.76,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-09,20:30,Guimaraes,Famalicao,1.0,0.0,H,,2.0,3.52,4.07,2.07,3.56,4.08,2.0,3.41,3.82,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-10,20:30,Benfica,Estoril,3.0,1.0,H,,1.26,6.5,10.8,1.31,7.49,12.8,1.27,6.16,9.68,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-10,18:00,Arouca,Sp Lisbon,0.0,3.0,A,,8.5,5.19,1.39,8.5,5.3,1.42,7.84,4.95,1.38,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-11,20:15,Gil Vicente,Chaves,0.0,0.0,D,,1.98,3.36,4.39,2.05,3.5,4.4,1.97,3.3,4.16,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-15,20:15,Estoril,Portimonense,1.0,0.0,H,,1.7,3.92,5.27,1.71,4.2,5.7,1.66,3.95,5.1,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-16,18:00,Farense,Rio Ave,1.0,1.0,D,,2.79,3.06,2.92,2.83,3.2,2.93,2.69,3.04,2.84,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-16,20:30,Porto,Vizela,4.0,1.0,H,,1.12,10.1,23.65,1.15,10.1,23.65,1.13,8.71,18.96,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-16,18:00,Sp Braga,Gil Vicente,2.0,1.0,H,,1.42,5.04,7.74,1.44,5.17,8.07,1.41,4.86,7.23,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-16,15:30,Famalicao,Estrela,0.0,0.0,D,,2.04,3.19,4.41,2.06,3.4,4.41,2.0,3.23,4.09,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-17,20:30,Sp Lisbon,Boavista,6.0,1.0,H,,1.15,8.24,23.23,1.16,9.3,23.51,1.14,8.19,19.38,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-17,18:00,Casa Pia,Benfica,0.0,1.0,A,,13.35,5.95,1.27,13.35,5.95,1.33,11.11,5.36,1.28,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-17,15:30,Chaves,Guimaraes,1.0,2.0,A,,3.96,3.45,2.06,4.33,3.45,2.06,3.99,3.37,1.97,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-17,15:30,Moreirense,Arouca,1.0,0.0,H,,2.24,3.23,3.67,2.25,3.38,3.67,2.17,3.23,3.48,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-29,15:30,Gil Vicente,Famalicao,1.0,2.0,A,,2.7,3.05,2.98,2.71,3.2,3.33,2.48,3.08,3.09,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-29,18:00,Benfica,Chaves,1.0,0.0,H,,1.09,11.2,26.83,1.16,12.0,31.0,1.1,10.11,22.8,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-29,20:30,Estrela,Sp Lisbon,1.0,2.0,A,,14.46,6.73,1.21,14.46,6.8,1.26,12.18,6.29,1.23,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-03-30,15:30,Arouca,Farense,2.0,1.0,H,,1.76,3.91,4.73,1.78,3.95,5.23,1.74,3.8,4.62,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-30,15:30,Guimaraes,Moreirense,1.0,0.0,H,,1.98,3.41,4.24,1.99,3.49,4.33,1.94,3.35,4.14,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-30,18:00,Boavista,Rio Ave,0.0,0.0,D,,3.02,3.08,2.65,3.2,3.14,2.67,3.0,3.06,2.54,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-03-30,20:30,Estoril,Porto,1.0,0.0,H,,11.01,5.64,1.3,11.6,5.7,1.34,9.85,5.43,1.3,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-03-31,18:00,Vizela,Casa Pia,0.0,4.0,A,,2.11,3.26,3.94,2.25,3.41,3.97,2.12,3.24,3.63,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-01,20:15,Portimonense,Sp Braga,3.0,5.0,A,,8.11,4.81,1.41,8.3,5.1,1.46,7.47,4.79,1.41,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-05,20:15,Farense,Boavista,2.0,0.0,H,,2.12,3.3,3.87,2.26,3.3,4.18,2.12,3.25,3.67,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-06,15:30,Famalicao,Vizela,3.0,2.0,H,,1.83,3.57,4.77,1.85,3.69,5.0,1.81,3.56,4.54,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-06,15:30,Rio Ave,Gil Vicente,3.0,0.0,H,,2.59,2.95,3.25,2.59,3.18,3.5,2.47,3.02,3.15,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-06,18:00,Sp Braga,Arouca,0.0,3.0,A,,1.41,5.28,7.16,1.45,5.31,7.86,1.41,5.03,6.79,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-06,20:30,Sp Lisbon,Benfica,2.0,1.0,H,,2.11,3.58,3.56,2.13,3.63,3.78,2.07,3.53,3.5,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-07,20:30,Porto,Guimaraes,1.0,2.0,A,,1.35,5.26,9.21,1.39,5.5,9.6,1.35,5.09,8.6,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-07,18:00,Moreirense,Estrela,2.0,2.0,D,,2.26,3.2,3.58,2.26,3.25,3.75,2.17,3.2,3.5,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-07,15:30,Chaves,Portimonense,2.0,3.0,A,,2.15,3.38,3.67,2.27,3.45,3.67,2.19,3.31,3.42,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-08,20:15,Casa Pia,Estoril,0.0,0.0,D,,3.1,2.99,2.66,3.1,3.03,2.73,3.04,2.94,2.61,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-12,20:15,Gil Vicente,Sp Lisbon,0.0,4.0,A,,12.01,5.97,1.27,12.7,6.11,1.31,10.45,5.65,1.27,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-13,15:30,Guimaraes,Farense,1.0,1.0,D,,1.57,4.22,6.07,1.6,4.3,6.32,1.56,4.14,5.8,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-13,18:00,Porto,Famalicao,2.0,2.0,D,,1.23,6.31,13.54,1.3,6.4,14.0,1.25,5.97,11.77,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-13,20:30,Estoril,Sp Braga,0.0,1.0,A,,5.05,4.16,1.67,5.07,4.2,1.72,4.72,4.04,1.68,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-14,20:30,Benfica,Moreirense,3.0,0.0,H,,1.32,5.57,9.76,1.37,6.27,11.1,1.33,5.31,8.84,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-14,18:00,Portimonense,Casa Pia,2.0,2.0,D,,2.58,3.19,3.01,2.64,3.4,3.05,2.53,3.17,2.93,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-14,18:00,Arouca,Boavista,2.0,1.0,H,,1.71,3.9,5.07,1.74,4.07,5.2,1.69,3.87,4.92,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
,P1,,2024-04-14,15:30,Estrela,Rio Ave,2.0,2.0,D,,2.81,2.98,2.93,2.81,3.32,3.0,2.69,3.05,2.83,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-15,20:15,Vizela,Chaves,0.0,1.0,A,,2.01,3.51,3.95,2.19,3.51,3.95,2.07,3.4,3.6,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-16,20:15,Famalicao,Sp Lisbon,0.0,1.0,A,,10.52,5.93,1.29,10.52,6.0,1.34,9.14,5.68,1.3,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-19,20:15,Rio Ave,Arouca,1.0,1.0,D,,2.56,3.26,2.98,2.67,3.32,3.0,2.54,3.21,2.86,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-20,15:30,Moreirense,Gil Vicente,0.0,1.0,A,,2.63,3.16,2.97,2.63,3.2,3.25,2.47,3.12,3.03,POR,Portugalia,2,True,False,PORTUGAL_2324.csv
,P1,,2024-04-20,18:00,Boavista,Estrela,1.0,1.0,D,,3.02,3.07,2.66,3.02,3.16,2.8,2.85,3.03,2.67,POR,Portugalia,X,True,False,PORTUGAL_2324.csv
,P1,,2024-04-20,20:30,Sp Braga,Vizela,2.0,1.0,H,,1.23,6.9,11.26,1.28,7.1,12.0,1.23,6.6,10.6,POR,Portugalia,1,True,False,PORTUGAL_2324.csv
