league,date,time,home_team,away_team,home_goals,away_goals,result,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,result_1x2,is_played,is_future,source_file,league_code,league_name_pl
P1,2024-04-20,18:00,Boavista,Estrela,1,1,D,3.02,3.07,2.66,3.02,3.16,2.8,2.85,3.03,2.67,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-20,15:30,Moreirense,Gil Vicente,0,1,A,2.63,3.16,2.97,2.63,3.2,3.25,2.47,3.12,3.03,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-21,20:30,Sp Lisbon,Guimaraes,3,0,H,1.18,7.66,16.21,1.22,7.66,16.21,1.2,6.99,13.77,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-21,18:00,Casa Pia,Porto,1,2,A,9.62,5.55,1.33,10.0,5.6,1.35,9.12,5.23,1.33,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-21,15:30,Famalicao,Portimonense,2,2,D,1.63,3.95,5.84,1.68,4.05,5.93,1.63,3.9,5.28,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-21,15:30,Chaves,Estoril,2,2,D,3.08,3.19,2.53,3.17,3.34,2.58,2.94,3.2,2.49,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-22,20:15,Farense,Benfica,1,3,A,8.88,5.95,1.32,9.5,6.0,1.35,8.55,5.63,1.32,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-26,20:15,Gil Vicente,Arouca,2,2,D,2.38,3.6,2.98,2.59,3.73,2.98,2.45,3.5,2.78,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-27,20:30,Guimaraes,Boavista,1,0,H,1.78,3.41,5.5,1.8,3.72,5.5,1.74,3.58,4.97,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-27,18:00,Benfica,Sp Braga,3,1,H,1.57,4.66,5.24,1.6,5.1,5.5,1.56,4.58,5.1,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-27,15:30,Casa Pia,Chaves,3,1,H,2.06,3.21,4.22,2.1,3.37,4.22,2.04,3.21,3.97,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-27,15:30,Vizela,Rio Ave,1,1,D,2.77,3.31,2.7,2.93,3.45,2.71,2.77,3.27,2.58,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-28,20:30,Porto,Sp Lisbon,2,2,D,2.44,3.44,3.0,2.5,3.5,3.23,2.38,3.41,2.93,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-28,18:00,Estoril,Famalicao,1,0,H,2.5,3.1,3.23,2.59,3.27,3.23,2.46,3.14,3.01,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-28,15:30,Portimonense,Moreirense,0,2,A,2.63,3.34,2.83,2.8,3.37,2.88,2.62,3.23,2.75,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-04-29,20:15,Estrela,Farense,0,3,A,1.84,3.61,4.63,2.08,3.61,4.85,1.86,3.5,4.33,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-03,20:15,Moreirense,Vizela,1,0,H,2.28,3.49,3.25,2.29,3.49,3.47,2.23,3.35,3.19,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-04,20:30,Chaves,Porto,0,3,A,11.58,6.59,1.24,11.8,6.59,1.28,10.53,5.97,1.25,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-04,18:00,Sp Lisbon,Portimonense,3,0,H,1.07,15.2,26.63,1.08,17.3,34.0,1.07,13.15,25.1,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-04,15:30,Boavista,Gil Vicente,1,1,D,2.83,3.06,2.83,2.83,3.2,3.03,2.66,3.07,2.79,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-04,15:30,Rio Ave,Guimaraes,2,1,H,3.44,3.23,2.31,3.65,3.4,2.31,3.4,3.21,2.23,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-05,20:30,Famalicao,Benfica,2,0,H,7.27,5.17,1.41,7.4,5.64,1.44,6.77,5.04,1.41,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-05,18:00,Sp Braga,Casa Pia,4,3,H,1.27,6.11,10.64,1.32,6.11,10.64,1.29,5.74,9.32,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-05,15:30,Farense,Estoril,3,2,H,2.79,3.19,2.77,2.81,3.2,3.04,2.69,3.04,2.81,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-05,18:00,Arouca,Estrela,0,0,D,2.17,3.64,3.35,2.17,3.84,3.69,2.09,3.68,3.29,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-10,20:15,Chaves,Famalicao,0,1,A,3.07,3.4,2.42,3.07,3.48,2.51,2.93,3.35,2.41,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-11,15:30,Portimonense,Rio Ave,2,2,D,2.46,3.44,2.98,2.46,3.44,3.2,2.36,3.36,3.01,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-11,15:30,Vizela,Estrela,4,0,H,3.6,3.7,2.06,3.6,3.74,2.12,3.49,3.56,2.05,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-11,18:00,Estoril,Sp Lisbon,0,1,A,8.35,5.45,1.36,8.5,5.64,1.41,7.5,5.18,1.37,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-11,20:30,Guimaraes,Sp Braga,2,3,A,3.34,3.6,2.19,3.5,3.7,2.24,3.23,3.52,2.15,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-12,18:00,Casa Pia,Moreirense,0,1,A,2.78,3.15,2.82,2.78,3.2,2.95,2.68,3.09,2.78,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-12,15:30,Gil Vicente,Farense,2,0,H,1.72,4.04,4.79,1.77,4.11,4.8,1.71,3.95,4.56,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-12,18:00,Benfica,Arouca,5,0,H,1.25,6.85,10.04,1.31,7.3,11.0,1.26,6.59,9.44,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-12,20:30,Porto,Boavista,2,1,H,1.14,9.14,18.75,1.15,9.8,21.0,1.13,8.78,17.89,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-17,18:45,Famalicao,Casa Pia,1,2,A,1.55,4.36,5.87,1.65,4.48,5.87,1.57,4.28,5.43,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-17,20:45,Rio Ave,Benfica,1,1,D,7.12,5.16,1.41,7.5,5.7,1.43,7.02,5.2,1.39,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,15:30,Arouca,Guimaraes,1,3,A,3.12,3.64,2.25,3.12,3.76,2.38,3.03,3.57,2.25,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,20:30,Sp Braga,Porto,0,1,A,3.37,3.77,2.12,3.52,3.9,2.13,3.32,3.72,2.06,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,15:30,Boavista,Vizela,2,2,D,2.02,3.27,4.19,2.1,3.6,5.3,1.97,3.32,4.12,X,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,15:30,Estrela,Gil Vicente,1,0,H,1.7,4.15,4.65,1.73,4.2,5.0,1.7,3.99,4.63,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,15:30,Farense,Portimonense,1,3,A,2.86,4.39,2.17,2.95,4.4,2.25,2.85,4.1,2.18,2,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,18:00,Moreirense,Estoril,2,1,H,2.3,3.28,3.34,2.3,3.44,3.53,2.21,3.32,3.29,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-05-18,18:00,Sp Lisbon,Chaves,3,0,H,1.06,16.15,29.24,1.07,17.0,41.0,1.06,13.6,29.72,1,True,False,PORTUGAL_2324.csv,PORTUGAL,PORTUGAL
P1,2024-08-09,20:15,Sp Lisbon,Rio Ave,3,1,H,1.13,9.74,19.86,1.14,10.3,23.0,1.12,9.36,20.11,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-10,15:30,AVS,Nacional,1,1,D,2.08,3.43,3.82,2.11,3.47,3.88,2.05,3.36,3.7,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-10,18:00,Casa Pia,Boavista,0,1,A,1.92,3.42,4.5,2.02,3.47,4.58,1.94,3.35,4.15,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-10,20:30,Porto,Gil Vicente,3,0,H,1.25,6.29,11.4,1.27,7.78,15.0,1.23,6.37,12.19,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-11,15:30,Estoril,Santa Clara,1,4,A,2.82,3.02,2.88,2.82,3.16,2.96,2.65,3.01,2.83,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-11,18:00,Famalicao,Benfica,2,0,H,5.91,4.3,1.54,6.6,4.6,1.6,5.74,4.29,1.54,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-11,18:00,Farense,Moreirense,1,2,A,2.83,3.2,2.74,2.9,3.34,2.74,2.75,3.19,2.64,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-11,20:30,Sp Braga,Estrela,1,1,D,1.46,4.83,7.27,1.5,4.9,7.27,1.44,4.59,6.81,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-12,20:15,Arouca,Guimaraes,0,1,A,3.62,3.37,2.17,3.62,3.48,2.3,3.4,3.32,2.15,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-16,17:00,Santa Clara,Porto,0,2,A,4.85,3.79,1.77,5.5,4.1,1.77,4.75,3.81,1.72,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-16,20:15,Gil Vicente,AVS,4,2,H,2.16,3.39,3.62,2.38,3.39,3.62,2.26,3.27,3.27,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-17,20:30,Benfica,Casa Pia,3,0,H,1.21,6.98,13.63,1.27,7.5,14.0,1.22,6.49,12.44,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-17,15:30,Rio Ave,Farense,1,0,H,2.1,3.42,3.78,2.1,3.51,4.06,2.02,3.39,3.79,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-17,18:00,Nacional,Sp Lisbon,1,6,A,12.54,6.99,1.22,12.54,7.26,1.26,11.58,6.64,1.22,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-18,20:30,Boavista,Sp Braga,0,1,A,5.47,4.2,1.63,5.8,4.4,1.67,5.41,4.08,1.6,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-18,18:00,Guimaraes,Estoril,1,0,H,1.54,4.13,6.89,1.57,4.2,7.0,1.52,4.05,6.55,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-18,15:30,Moreirense,Arouca,3,1,H,2.02,3.23,4.36,2.19,3.36,4.39,2.04,3.19,4.0,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-19,20:15,Estrela,Famalicao,0,3,A,3.12,3.27,2.46,3.27,3.34,2.5,3.03,3.21,2.42,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-23,20:15,Farense,Sp Lisbon,0,5,A,13.74,8.18,1.18,15.0,8.3,1.2,13.56,7.58,1.18,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-24,15:30,Casa Pia,Santa Clara,0,2,A,3.07,2.91,2.74,3.24,3.0,2.74,3.02,2.89,2.64,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-24,18:00,Porto,Rio Ave,2,0,H,1.22,6.52,13.53,1.27,6.7,14.0,1.23,6.24,12.1,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-24,20:30,Benfica,Estrela,1,0,H,1.15,8.35,18.93,1.18,9.1,19.13,1.15,7.86,16.87,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-24,20:30,Famalicao,Boavista,1,0,H,1.58,3.97,6.52,1.65,3.97,6.93,1.59,3.77,6.06,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-25,18:00,Estoril,Gil Vicente,0,0,D,3.26,3.12,2.47,3.26,3.31,2.75,2.98,3.12,2.51,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-25,20:30,AVS,Guimaraes,1,0,H,5.34,3.82,1.7,5.66,3.87,1.75,5.09,3.68,1.7,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-25,20:30,Sp Braga,Moreirense,3,1,H,1.73,3.97,4.86,1.75,4.11,5.1,1.7,3.9,4.72,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-25,15:30,Arouca,Nacional,1,0,H,1.85,3.79,4.33,2.0,3.92,4.4,1.86,3.68,4.09,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-30,20:15,Moreirense,Benfica,1,1,D,7.4,4.7,1.45,7.8,4.9,1.46,7.26,4.58,1.43,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-31,18:00,Estrela,Casa Pia,0,1,A,2.54,3.23,3.03,2.55,3.35,3.15,2.45,3.2,2.97,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-31,15:30,Santa Clara,AVS,2,1,H,1.72,3.47,5.96,1.76,3.71,6.4,1.68,3.5,5.7,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-31,18:00,Boavista,Estoril,0,0,D,2.76,2.94,3.03,2.76,3.1,3.07,2.62,2.98,2.92,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-08-31,20:30,Sp Lisbon,Porto,2,0,H,2.03,3.51,3.88,2.04,3.7,4.2,1.96,3.54,3.82,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-01,20:30,Gil Vicente,Sp Braga,0,0,D,4.08,3.64,1.94,4.5,3.81,1.95,4.0,3.65,1.88,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-01,15:30,Nacional,Farense,2,0,H,1.97,3.66,3.93,2.1,3.72,3.93,1.95,3.57,3.71,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-01,18:00,Rio Ave,Arouca,1,0,H,2.43,3.25,3.18,2.49,3.31,3.23,2.4,3.18,3.06,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-01,20:30,Guimaraes,Famalicao,2,1,H,2.03,3.23,4.3,2.07,3.33,4.33,2.0,3.23,4.08,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-13,20:15,Arouca,Sp Lisbon,0,3,A,12.59,6.8,1.22,14.9,7.5,1.24,12.54,6.53,1.22,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-14,15:30,Casa Pia,Moreirense,3,1,H,2.99,2.96,2.78,3.11,3.1,2.78,2.95,2.96,2.64,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-14,18:00,AVS,Rio Ave,1,0,H,2.84,3.05,2.83,2.84,3.2,2.96,2.72,3.04,2.78,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-14,20:30,Benfica,Santa Clara,4,1,H,1.26,6.2,12.27,1.29,6.4,13.0,1.26,5.88,11.16,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-14,20:30,Famalicao,Gil Vicente,1,1,D,1.97,3.38,4.32,1.99,3.45,4.52,1.93,3.34,4.21,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-15,15:30,Porto,Farense,2,1,H,1.11,10.45,24.93,1.14,11.0,29.0,1.11,9.14,22.04,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-15,18:00,Estoril,Nacional,1,0,H,2.61,3.19,2.97,2.66,3.3,3.04,2.54,3.15,2.89,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-15,20:30,Sp Braga,Guimaraes,0,2,A,2.12,3.44,3.67,2.18,3.7,3.68,2.09,3.4,3.53,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-16,20:15,Estrela,Boavista,2,2,D,2.06,3.17,4.27,2.14,3.43,4.33,2.02,3.22,3.98,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-20,20:15,Nacional,Sp Braga,0,3,A,4.59,3.98,1.76,4.9,4.1,1.79,4.48,3.87,1.75,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-21,15:30,Santa Clara,Estrela,1,0,H,1.71,3.68,5.53,1.82,3.7,5.86,1.73,3.55,5.12,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-21,15:30,Rio Ave,Estoril,2,2,D,1.91,3.44,4.51,2.05,3.53,4.51,1.93,3.35,4.21,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-21,20:30,Moreirense,Famalicao,0,0,D,3.0,2.92,2.8,3.08,3.0,2.86,2.9,2.91,2.73,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-21,18:00,Guimaraes,Porto,0,3,A,4.28,3.39,1.98,4.5,3.5,2.0,4.19,3.32,1.94,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-22,15:30,Gil Vicente,Casa Pia,1,1,D,2.15,3.2,3.9,2.16,3.21,4.06,2.12,3.15,3.78,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-22,18:00,Farense,Arouca,0,1,A,2.89,3.44,2.52,2.9,3.58,2.66,2.79,3.37,2.49,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-22,20:30,Sp Lisbon,AVS,3,0,H,1.1,12.16,21.01,1.14,13.0,30.0,1.1,10.32,20.39,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-23,20:15,Boavista,Benfica,0,3,A,14.46,7.38,1.19,15.28,8.22,1.2,13.91,7.23,1.18,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-27,20:15,Estoril,Sp Lisbon,0,3,A,16.08,8.36,1.15,19.0,9.3,1.17,16.86,8.3,1.14,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-28,20:30,Benfica,Gil Vicente,5,1,H,1.17,8.25,15.82,1.19,9.0,19.4,1.16,7.8,15.73,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-28,15:30,Estrela,Moreirense,2,1,H,3.32,3.09,2.45,3.32,3.21,2.6,3.13,3.07,2.44,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-28,18:00,Casa Pia,Guimaraes,1,1,D,4.33,3.22,2.03,4.41,3.32,2.03,4.12,3.21,1.98,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-29,20:30,Sp Braga,Rio Ave,4,0,H,1.56,4.22,6.19,1.61,4.33,6.5,1.55,4.16,5.81,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-29,15:30,Famalicao,Nacional,0,0,D,1.72,3.75,5.27,1.76,3.8,5.4,1.72,3.63,5.01,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-29,18:00,Porto,Arouca,4,0,H,1.21,6.87,14.66,1.24,7.5,15.0,1.2,6.64,13.26,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-29,20:30,Santa Clara,Boavista,1,0,H,1.52,4.14,7.14,1.57,4.36,7.2,1.52,4.05,6.62,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-09-30,20:15,AVS,Farense,0,0,D,2.15,3.39,3.67,2.25,3.56,4.1,2.08,3.39,3.64,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-04,20:15,Rio Ave,Famalicao,1,1,D,3.01,2.93,2.79,3.04,3.12,2.8,2.91,2.96,2.68,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-05,15:30,Moreirense,Santa Clara,1,0,H,2.72,2.84,3.19,2.82,3.01,3.2,2.69,2.82,2.99,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-05,15:30,Gil Vicente,Estrela,3,0,H,1.92,3.43,4.48,1.98,3.61,4.5,1.92,3.41,4.17,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-05,18:00,Arouca,AVS,1,1,D,2.17,3.24,3.79,2.25,3.35,3.82,2.14,3.21,3.64,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-05,20:30,Sp Lisbon,Casa Pia,2,0,H,1.12,10.41,21.6,1.14,10.41,23.0,1.12,9.32,19.53,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-06,15:30,Farense,Estoril,1,0,H,2.13,3.28,3.87,2.16,3.6,3.89,2.11,3.29,3.63,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-06,15:30,Guimaraes,Boavista,2,2,D,1.38,4.74,9.86,1.43,5.0,10.0,1.38,4.57,9.24,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-06,20:30,Porto,Sp Braga,2,1,H,1.44,4.81,7.3,1.48,5.0,7.5,1.44,4.69,6.84,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-25,20:45,Santa Clara,Gil Vicente,2,1,H,2.12,2.99,4.36,2.15,3.09,4.4,2.09,2.97,4.13,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-25,18:45,Casa Pia,Nacional,1,0,H,2.22,3.33,3.55,2.28,3.42,3.64,2.18,3.27,3.44,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-26,18:00,Boavista,Moreirense,0,2,A,3.51,3.08,2.36,3.6,3.29,2.4,3.39,3.07,2.3,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-26,20:30,Famalicao,Sp Lisbon,0,3,A,12.28,5.75,1.28,12.28,5.96,1.31,10.6,5.45,1.28,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-26,15:30,Estoril,Arouca,4,1,H,3.23,3.16,2.46,3.25,3.36,2.51,3.08,3.13,2.42,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-27,20:30,Estrela,Guimaraes,2,2,D,5.36,3.61,1.75,5.5,3.61,1.79,5.02,3.51,1.75,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-27,18:00,Benfica,Rio Ave,5,0,H,1.12,9.81,21.37,1.15,10.5,21.37,1.12,9.0,18.69,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-27,15:30,Sp Braga,Farense,2,0,H,1.3,5.83,10.09,1.37,5.9,10.09,1.31,5.49,9.06,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-10-28,20:15,AVS,Porto,0,5,A,10.95,5.23,1.35,10.95,5.5,1.37,9.8,5.07,1.32,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-01,20:15,Sp Lisbon,Estrela,5,1,H,1.08,12.77,30.22,1.09,15.0,34.0,1.07,11.92,27.51,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-02,18:00,Farense,Benfica,1,2,A,26.6,9.41,1.12,26.6,9.41,1.16,20.9,8.52,1.13,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-02,20:30,Gil Vicente,Boavista,1,2,A,1.78,3.57,5.19,1.84,3.7,5.31,1.75,3.53,4.95,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-02,15:30,Rio Ave,Casa Pia,2,2,D,2.44,3.21,3.21,2.49,3.33,3.3,2.4,3.14,3.14,X,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-03,20:30,Porto,Estoril,4,0,H,1.13,9.55,21.68,1.16,9.8,23.0,1.13,8.73,19.4,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-03,18:00,Guimaraes,Moreirense,1,0,H,1.82,3.43,5.13,1.88,3.5,5.2,1.81,3.36,4.87,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-03,18:00,Arouca,Sp Braga,1,2,A,4.73,3.87,1.76,5.03,3.91,1.8,4.58,3.78,1.75,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-03,15:30,AVS,Famalicao,2,3,A,3.56,2.98,2.4,3.6,3.06,2.44,3.39,2.97,2.37,2,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-04,20:15,Nacional,Santa Clara,2,0,H,2.85,3.1,2.78,3.0,3.19,2.78,2.85,3.08,2.62,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
P1,2024-11-08,20:15,Moreirense,Gil Vicente,3,2,H,2.2,3.05,3.99,2.25,3.1,4.1,2.18,3.03,3.76,1,True,False,PORTUGAL_2425.csv,PORTUGAL,PORTUGAL
